ukia_uri,ukia_year,ukia_number,legislation_uri
http://www.legislation.gov.uk/id/ukia/2010/8,2010,8,
http://www.legislation.gov.uk/id/ukia/2011/58,2011,58,
http://www.legislation.gov.uk/id/ukia/2014/192,2014,192,http://www.legislation.gov.uk/id/uksi/2014/1637
http://www.legislation.gov.uk/id/ukia/2008/116,2008,116,
http://www.legislation.gov.uk/id/ukia/2010/253,2010,253,
http://www.legislation.gov.uk/id/ukia/2015/124,2015,124,http://www.legislation.gov.uk/id/uksi/2015/391
http://www.legislation.gov.uk/id/ukia/2011/32,2011,32,
http://www.legislation.gov.uk/id/ukia/2020/98,2020,98,http://www.legislation.gov.uk/id/nisr/2020/305
http://www.legislation.gov.uk/id/ukia/2010/26,2010,26,
http://www.legislation.gov.uk/id/ukia/2019/25,2019,25,http://www.legislation.gov.uk/id/ukdsi/2019/9780111179352
http://www.legislation.gov.uk/id/ukia/2011/562,2011,562,
http://www.legislation.gov.uk/id/ukia/2009/148,2009,148,
http://www.legislation.gov.uk/id/ukia/2011/285,2011,285,
http://www.legislation.gov.uk/id/ukia/2016/156,2016,156,http://www.legislation.gov.uk/id/ukdsi/2016/9780111147948
http://www.legislation.gov.uk/id/ukia/2023/164,2023,164,http://www.legislation.gov.uk/id/ukdsi/2023/9780348254235
http://www.legislation.gov.uk/id/ukia/2012/217,2012,217,
http://www.legislation.gov.uk/id/ukia/2018/19,2018,19,http://www.legislation.gov.uk/id/ukdsi/2018/9780111164884
http://www.legislation.gov.uk/id/ukia/2014/375,2014,375,http://www.legislation.gov.uk/id/uksi/2014/3249
http://www.legislation.gov.uk/id/ukia/2010/436,2010,436,
http://www.legislation.gov.uk/id/ukia/2015/307,2015,307,http://www.legislation.gov.uk/id/uksi/2015/1947
http://www.legislation.gov.uk/id/ukia/2020/8,2020,8,http://www.legislation.gov.uk/id/uksi/2020/77
http://www.legislation.gov.uk/id/ukia/2013/1077,2013,1077,http://www.legislation.gov.uk/id/uksi/2013/1047
http://www.legislation.gov.uk/id/ukia/2010/159,2010,159,
http://www.legislation.gov.uk/id/ukia/2009/170,2009,170,
http://www.legislation.gov.uk/id/ukia/2024/196,2024,196,http://www.legislation.gov.uk/id/uksi/2024/1331
http://www.legislation.gov.uk/id/ukia/2013/249,2013,249,http://www.legislation.gov.uk/id/ukpga/2014/18
http://www.legislation.gov.uk/id/ukia/2017/110,2017,110,http://www.legislation.gov.uk/id/uksi/2017/699
http://www.legislation.gov.uk/id/ukia/2025/128,2025,128,http://www.legislation.gov.uk/id/uksi/1997/1510
http://www.legislation.gov.uk/id/ukia/2008/321,2008,321,
http://www.legislation.gov.uk/id/ukia/2011/468,2011,468,http://www.legislation.gov.uk/id/uksi/2012/542
http://www.legislation.gov.uk/id/ukia/2011/82,2011,82,
http://www.legislation.gov.uk/id/ukia/2010/181,2010,181,
http://www.legislation.gov.uk/id/ukia/2011/113,2011,113,
http://www.legislation.gov.uk/id/ukia/2013/271,2013,271,http://www.legislation.gov.uk/id/uksi/2014/331
http://www.legislation.gov.uk/id/ukia/2018/142,2018,142,http://www.legislation.gov.uk/id/uksi/2018/1155
http://www.legislation.gov.uk/id/ukia/2010/76,2010,76,http://www.legislation.gov.uk/id/uksi/2010/460
http://www.legislation.gov.uk/id/ukia/2013/1041,2013,1041,http://www.legislation.gov.uk/id/ukdsi/2013/9780111539361
http://www.legislation.gov.uk/id/ukia/2025/150,2025,150,http://www.legislation.gov.uk/id/uksi/2025/790
http://www.legislation.gov.uk/id/ukia/2014/203,2014,203,http://www.legislation.gov.uk/id/uksi/2014/1686
http://www.legislation.gov.uk/id/ukia/2019/75,2019,75,http://www.legislation.gov.uk/id/uksi/2019/475
http://www.legislation.gov.uk/id/ukia/2009/29,2009,29,http://www.legislation.gov.uk/id/uksi/2009/859
http://www.legislation.gov.uk/id/ukia/2009/353,2009,353,http://www.legislation.gov.uk/id/ukdsi/2009/9780111486306
http://www.legislation.gov.uk/id/ukia/2010/50,2010,50,http://www.legislation.gov.uk/id/uksi/2010/408
http://www.legislation.gov.uk/id/ukia/2011/490,2011,490,http://www.legislation.gov.uk/id/uksi/2012/1513
http://www.legislation.gov.uk/id/ukia/2012/422,2012,422,http://www.legislation.gov.uk/id/uksi/2012/2994
http://www.legislation.gov.uk/id/ukia/2012/145,2012,145,
http://www.legislation.gov.uk/id/ukia/2018/69,2018,69,http://www.legislation.gov.uk/id/nisr/2018/90
http://www.legislation.gov.uk/id/ukia/2019/174,2019,174,http://www.legislation.gov.uk/id/ukdsi/2020/9780348209976
http://www.legislation.gov.uk/id/ukia/2008/227,2008,227,
http://www.legislation.gov.uk/id/ukia/2018/43,2018,43,http://www.legislation.gov.uk/id/uksi/2018/220
http://www.legislation.gov.uk/id/ukia/2010/364,2010,364,http://www.legislation.gov.uk/id/ukdsi/2010/9780111500095
http://www.legislation.gov.uk/id/ukia/2015/235,2015,235,http://www.legislation.gov.uk/id/uksi/2015/1027
http://www.legislation.gov.uk/id/ukia/2017/37,2017,37,http://www.legislation.gov.uk/id/uksi/2017/104
http://www.legislation.gov.uk/id/ukia/2013/177,2013,177,
http://www.legislation.gov.uk/id/ukia/2014/109,2014,109,http://www.legislation.gov.uk/id/uksi/2014/835
http://www.legislation.gov.uk/id/ukia/2017/11,2017,11,http://www.legislation.gov.uk/id/ukdsi/2017/9780111152805
http://www.legislation.gov.uk/id/ukia/2009/259,2009,259,
http://www.legislation.gov.uk/id/ukia/2011/396,2011,396,http://www.legislation.gov.uk/id/uksi/2011/2260
http://www.legislation.gov.uk/id/ukia/2012/328,2012,328,http://www.legislation.gov.uk/id/ukpga/2012/19
http://www.legislation.gov.uk/id/ukia/2024/207,2024,207,http://www.legislation.gov.uk/id/uksi/2024/1368
http://www.legislation.gov.uk/id/ukia/2009/79,2009,79,
http://www.legislation.gov.uk/id/ukia/2014/131,2014,131,http://www.legislation.gov.uk/id/ukdsi/2014/9780111114001
http://www.legislation.gov.uk/id/ukia/2009/53,2009,53,
http://www.legislation.gov.uk/id/ukia/2009/281,2009,281,
http://www.legislation.gov.uk/id/ukia/2025/45,2025,45,http://www.legislation.gov.uk/id/uksi/2025/282
http://www.legislation.gov.uk/id/ukia/2013/1048,2013,1048,http://www.legislation.gov.uk/id/ukpga/2013/24
http://www.legislation.gov.uk/id/ukia/2012/350,2012,350,http://www.legislation.gov.uk/id/uksi/2012/1811
http://www.legislation.gov.uk/id/ukia/2018/93,2018,93,http://www.legislation.gov.uk/id/ukdsi/2018/9780111170175
http://www.legislation.gov.uk/id/ukia/2008/47,2008,47,
http://www.legislation.gov.uk/id/ukia/2024/39,2024,39,http://www.legislation.gov.uk/id/uksi/2024/190
http://www.legislation.gov.uk/id/ukia/2011/579,2011,579,
http://www.legislation.gov.uk/id/ukia/2008/155,2008,155,http://www.legislation.gov.uk/id/ukpga/2008/17
http://www.legislation.gov.uk/id/ukia/2010/292,2010,292,
http://www.legislation.gov.uk/id/ukia/2015/163,2015,163,http://www.legislation.gov.uk/id/uksi/2015/721
http://www.legislation.gov.uk/id/ukia/2011/501,2011,501,http://www.legislation.gov.uk/id/ukdsi/2011/9780111507162
http://www.legislation.gov.uk/id/ukia/2008/21,2008,21,
http://www.legislation.gov.uk/id/ukia/2011/224,2011,224,
http://www.legislation.gov.uk/id/ukia/2024/13,2024,13,http://www.legislation.gov.uk/id/uksi/2024/43
http://www.legislation.gov.uk/id/ukia/2023/103,2023,103,http://www.legislation.gov.uk/id/nisr/2023/127
http://www.legislation.gov.uk/id/ukia/2017/87,2017,87,http://www.legislation.gov.uk/id/uksi/2017/465
http://www.legislation.gov.uk/id/ukia/2014/314,2014,314,http://www.legislation.gov.uk/id/ukdsi/2014/9780111122501
http://www.legislation.gov.uk/id/ukia/2017/61,2017,61,http://www.legislation.gov.uk/id/uksi/2017/321
http://www.legislation.gov.uk/id/ukia/2007/15,2007,15,
http://www.legislation.gov.uk/id/ukia/2013/1012,2013,1012,http://www.legislation.gov.uk/id/ukdsi/2013/9780111533215
http://www.legislation.gov.uk/id/ukia/2009/187,2009,187,
http://www.legislation.gov.uk/id/ukia/2016/195,2016,195,http://www.legislation.gov.uk/id/nisr/2016/343
http://www.legislation.gov.uk/id/ukia/2012/256,2012,256,
http://www.legislation.gov.uk/id/ukia/2017/127,2017,127,http://www.legislation.gov.uk/id/ukpga/2016/25
http://www.legislation.gov.uk/id/ukia/2016/55,2016,55,http://www.legislation.gov.uk/id/uksi/2016/254
http://www.legislation.gov.uk/id/ukia/2024/135,2024,135,http://www.legislation.gov.uk/id/uksi/2024/925
http://www.legislation.gov.uk/id/ukia/2013/1170,2013,1170,http://www.legislation.gov.uk/id/uksi/2013/908
http://www.legislation.gov.uk/id/ukia/2008/338,2008,338,
http://www.legislation.gov.uk/id/ukia/2010/475,2010,475,http://www.legislation.gov.uk/id/uksi/2010/2659
http://www.legislation.gov.uk/id/ukia/2010/198,2010,198,
http://www.legislation.gov.uk/id/ukia/2011/407,2011,407,http://www.legislation.gov.uk/id/uksi/2011/2516
http://www.legislation.gov.uk/id/ukia/2025/95,2025,95,http://www.legislation.gov.uk/id/uksi/2025/605
http://www.legislation.gov.uk/id/ukia/2015/49,2015,49,http://www.legislation.gov.uk/id/ukdsi/2015/9780111127971
http://www.legislation.gov.uk/id/ukia/2010/120,2010,120,
http://www.legislation.gov.uk/id/ukia/2015/23,2015,23,http://www.legislation.gov.uk/id/uksi/2015/21
http://www.legislation.gov.uk/id/ukia/2018/159,2018,159,http://www.legislation.gov.uk/id/uksi/2018/1227
http://www.legislation.gov.uk/id/ukia/2008/97,2008,97,
http://www.legislation.gov.uk/id/ukia/2025/167,2025,167,http://www.legislation.gov.uk/id/uksi/2003/1729
http://www.legislation.gov.uk/id/ukia/2024/89,2024,89,http://www.legislation.gov.uk/id/uksi/2018/408
http://www.legislation.gov.uk/id/ukia/2013/210,2013,210,http://www.legislation.gov.uk/id/uksi/2013/3078
http://www.legislation.gov.uk/id/ukia/2008/360,2008,360,
http://www.legislation.gov.uk/id/ukia/2008/71,2008,71,
http://www.legislation.gov.uk/id/ukia/2014/4,2014,4,http://www.legislation.gov.uk/id/ukdsi/2014/9780111106723
http://www.legislation.gov.uk/id/ukia/2024/63,2024,63,http://www.legislation.gov.uk/id/uksi/2024/417
http://www.legislation.gov.uk/id/ukia/2014/17,2014,17,http://www.legislation.gov.uk/id/uksi/2013/2978
http://www.legislation.gov.uk/id/ukia/2012/439,2012,439,http://www.legislation.gov.uk/id/uksi/2012/3119
http://www.legislation.gov.uk/id/ukia/2011/152,2011,152,
http://www.legislation.gov.uk/id/ukia/2015/9,2015,9,http://www.legislation.gov.uk/id/ukdsi/2015/9780111125816
http://www.legislation.gov.uk/id/ukia/2018/181,2018,181,http://www.legislation.gov.uk/id/uksi/2018/1378
http://www.legislation.gov.uk/id/ukia/2023/57,2023,57,http://www.legislation.gov.uk/id/uksi/2023/454
http://www.legislation.gov.uk/id/ukia/2014/242,2014,242,http://www.legislation.gov.uk/id/uksi/2014/1977
http://www.legislation.gov.uk/id/ukia/2019/113,2019,113,http://www.legislation.gov.uk/id/uksi/2019/742
http://www.legislation.gov.uk/id/ukia/2010/303,2010,303,
http://www.legislation.gov.uk/id/ukia/2023/31,2023,31,http://www.legislation.gov.uk/id/uksi/2023/254
http://www.legislation.gov.uk/id/ukia/2012/184,2012,184,
http://www.legislation.gov.uk/id/ukia/2013/1019,2013,1019,http://www.legislation.gov.uk/id/ukdsi/2013/9780111533796
http://www.legislation.gov.uk/id/ukia/2022/25,2022,25,http://www.legislation.gov.uk/id/uksi/2022/255
http://www.legislation.gov.uk/id/ukia/2008/266,2008,266,
http://www.legislation.gov.uk/id/ukia/2015/99,2015,99,http://www.legislation.gov.uk/id/uksi/2015/315
http://www.legislation.gov.uk/id/ukia/2015/274,2015,274,http://www.legislation.gov.uk/id/uksi/2015/1657
http://www.legislation.gov.uk/id/ukia/2011/612,2011,612,
http://www.legislation.gov.uk/id/ukia/2011/335,2011,335,http://www.legislation.gov.uk/id/ukdsi/2011/9780111517239
http://www.legislation.gov.uk/id/ukia/2016/206,2016,206,http://www.legislation.gov.uk/id/uksi/2016/1024
http://www.legislation.gov.uk/id/ukia/2015/73,2015,73,http://www.legislation.gov.uk/id/ukdsi/2015/9780111128992
http://www.legislation.gov.uk/id/ukia/2024/4,2024,4,http://www.legislation.gov.uk/id/ukdsi/2024/9780348254846
http://www.legislation.gov.uk/id/ukia/2021/19,2021,19,http://www.legislation.gov.uk/id/uksi/2021/497
http://www.legislation.gov.uk/id/ukia/2014/425,2014,425,http://www.legislation.gov.uk/id/ukpga/2015/28
http://www.legislation.gov.uk/id/ukia/2025/9,2025,9,http://www.legislation.gov.uk/id/ukdsi/2025/9780348267976
http://www.legislation.gov.uk/id/ukia/2014/148,2014,148,http://www.legislation.gov.uk/id/uksi/2014/1294
http://www.legislation.gov.uk/id/ukia/2010/209,2010,209,
http://www.legislation.gov.uk/id/ukia/2014/67,2014,67,http://www.legislation.gov.uk/id/uksi/2014/539
http://www.legislation.gov.uk/id/ukia/2009/298,2009,298,
http://www.legislation.gov.uk/id/ukia/2009/220,2009,220,
http://www.legislation.gov.uk/id/ukia/2012/367,2012,367,http://www.legislation.gov.uk/id/uksi/2012/1976
http://www.legislation.gov.uk/id/ukia/2014/41,2014,41,http://www.legislation.gov.uk/id/uksi/2014/308
http://www.legislation.gov.uk/id/ukia/2014/170,2014,170,http://www.legislation.gov.uk/id/uksi/2014/1484
http://www.legislation.gov.uk/id/ukia/2011/518,2011,518,http://www.legislation.gov.uk/id/uksi/2011/1331
http://www.legislation.gov.uk/id/ukia/2023/81,2023,81,http://www.legislation.gov.uk/id/ukdsi/2023/9780348249873
http://www.legislation.gov.uk/id/ukia/2013/1141,2013,1141,http://www.legislation.gov.uk/id/uksi/2015/382
http://www.legislation.gov.uk/id/ukia/2013/35,2013,35,http://www.legislation.gov.uk/id/uksi/2013/1479
http://www.legislation.gov.uk/id/ukia/2010/231,2010,231,
http://www.legislation.gov.uk/id/ukia/2015/102,2015,102,http://www.legislation.gov.uk/id/ukdsi/2015/9780111130230
http://www.legislation.gov.uk/id/ukia/2022/110,2022,110,http://www.legislation.gov.uk/id/uksi/2023/1416
http://www.legislation.gov.uk/id/ukia/2022/75,2022,75,http://www.legislation.gov.uk/id/nisr/2022/248
http://www.legislation.gov.uk/id/ukia/2012/29,2012,29,
http://www.legislation.gov.uk/id/ukia/2025/200,2025,200,http://www.legislation.gov.uk/id/uksi/2025/1042
http://www.legislation.gov.uk/id/ukia/2008/194,2008,194,
http://www.legislation.gov.uk/id/ukia/2011/540,2011,540,http://www.legislation.gov.uk/id/uksi/2011/1506
http://www.legislation.gov.uk/id/ukia/2009/126,2009,126,
http://www.legislation.gov.uk/id/ukia/2011/263,2011,263,
http://www.legislation.gov.uk/id/ukia/2016/134,2016,134,http://www.legislation.gov.uk/id/ukdsi/2016/9780111147030
http://www.legislation.gov.uk/id/ukia/2021/69,2021,69,http://www.legislation.gov.uk/id/uksi/2021/1035
http://www.legislation.gov.uk/id/ukia/2023/142,2023,142,http://www.legislation.gov.uk/id/ukdsi/2023/9780348252675
http://www.legislation.gov.uk/id/ukia/2021/43,2021,43,http://www.legislation.gov.uk/id/nidsr/2021/9780338016560
http://www.legislation.gov.uk/id/ukia/2014/353,2014,353,http://www.legislation.gov.uk/id/ukdsi/2014/9780111124154
http://www.legislation.gov.uk/id/ukia/2010/414,2010,414,http://www.legislation.gov.uk/id/uksi/2010/3021
http://www.legislation.gov.uk/id/ukia/2010/137,2010,137,
http://www.legislation.gov.uk/id/ukia/2014/91,2014,91,http://www.legislation.gov.uk/id/uksi/2014/695
http://www.legislation.gov.uk/id/ukia/2020/37,2020,37,http://www.legislation.gov.uk/id/uksi/2020/559
http://www.legislation.gov.uk/id/ukia/2012/295,2012,295,
http://www.legislation.gov.uk/id/ukia/2017/166,2017,166,http://www.legislation.gov.uk/id/uksi/2017/1232
http://www.legislation.gov.uk/id/ukia/2013/227,2013,227,
http://www.legislation.gov.uk/id/ukia/2025/106,2025,106,http://www.legislation.gov.uk/id/nidsr/2025/9780338024916
http://www.legislation.gov.uk/id/ukia/2020/11,2020,11,http://www.legislation.gov.uk/id/uksi/2020/130
http://www.legislation.gov.uk/id/ukia/2013/85,2013,85,http://www.legislation.gov.uk/id/uksi/2013/1782
http://www.legislation.gov.uk/id/ukia/2009/309,2009,309,
http://www.legislation.gov.uk/id/ukia/2011/446,2011,446,http://www.legislation.gov.uk/id/uksi/2011/3041
http://www.legislation.gov.uk/id/ukia/2011/169,2011,169,
http://www.legislation.gov.uk/id/ukia/2013/1148,2013,1148,http://www.legislation.gov.uk/id/uksi/2013/617
http://www.legislation.gov.uk/id/ukia/2012/79,2012,79,http://www.legislation.gov.uk/id/uksi/2012/1393
http://www.legislation.gov.uk/id/ukia/2014/259,2014,259,http://www.legislation.gov.uk/id/uksi/2014/2114
http://www.legislation.gov.uk/id/ukia/2018/120,2018,120,http://www.legislation.gov.uk/id/uksi/2018/909
http://www.legislation.gov.uk/id/ukia/2012/53,2012,53,http://www.legislation.gov.uk/id/ukdsi/2012/9780111525456
http://www.legislation.gov.uk/id/ukia/2009/331,2009,331,
http://www.legislation.gov.uk/id/ukia/2011/191,2011,191,
http://www.legislation.gov.uk/id/ukia/2012/400,2012,400,http://www.legislation.gov.uk/id/uksi/2012/2610
http://www.legislation.gov.uk/id/ukia/2012/123,2012,123,
http://www.legislation.gov.uk/id/ukia/2021/93,2021,93,http://www.legislation.gov.uk/id/uksi/2021/428
http://www.legislation.gov.uk/id/ukia/2011/47,2011,47,
http://www.legislation.gov.uk/id/ukia/2014/281,2014,281,http://www.legislation.gov.uk/id/uksi/2014/2394
http://www.legislation.gov.uk/id/ukia/2011/629,2011,629,http://www.legislation.gov.uk/id/uksi/2011/1553
http://www.legislation.gov.uk/id/ukia/2019/152,2019,152,http://www.legislation.gov.uk/id/nisr/2019/183
http://www.legislation.gov.uk/id/ukia/2008/205,2008,205,
http://www.legislation.gov.uk/id/ukia/2011/21,2011,21,
http://www.legislation.gov.uk/id/ukia/2010/342,2010,342,http://www.legislation.gov.uk/id/uksi/2010/1504
http://www.legislation.gov.uk/id/ukia/2015/213,2015,213,http://www.legislation.gov.uk/id/uksi/2015/951
http://www.legislation.gov.uk/id/ukia/2020/87,2020,87,http://www.legislation.gov.uk/id/nisr/2020/279
http://www.legislation.gov.uk/id/ukia/2013/1112,2013,1112,http://www.legislation.gov.uk/id/uksi/2013/373
http://www.legislation.gov.uk/id/ukia/2009/5,2009,5,
http://www.legislation.gov.uk/id/ukia/2020/61,2020,61,http://www.legislation.gov.uk/id/uksi/2020/1086
http://www.legislation.gov.uk/id/ukia/2010/15,2010,15,
http://www.legislation.gov.uk/id/ukia/2013/155,2013,155,http://www.legislation.gov.uk/id/uksi/2013/2687
http://www.legislation.gov.uk/id/ukia/2019/14,2019,14,http://www.legislation.gov.uk/id/ukdsi/2019/9780111179116
http://www.legislation.gov.uk/id/ukia/2011/651,2011,651,http://www.legislation.gov.uk/id/uksi/2011/702
http://www.legislation.gov.uk/id/ukia/2009/237,2009,237,
http://www.legislation.gov.uk/id/ukia/2011/374,2011,374,http://www.legislation.gov.uk/id/uksi/2011/1737
http://www.legislation.gov.uk/id/ukia/2016/245,2016,245,http://www.legislation.gov.uk/id/ukdsi/2017/9780111152010
http://www.legislation.gov.uk/id/ukia/2012/306,2012,306,
http://www.legislation.gov.uk/id/ukia/2014/187,2014,187,http://www.legislation.gov.uk/id/uksi/2014/565
http://www.legislation.gov.uk/id/ukia/2010/248,2010,248,
http://www.legislation.gov.uk/id/ukia/2015/119,2015,119,http://www.legislation.gov.uk/id/uksi/2015/402
http://www.legislation.gov.uk/id/ukia/2011/97,2011,97,
http://www.legislation.gov.uk/id/ukia/2019/5,2019,5,http://www.legislation.gov.uk/id/ukdsi/2019/9780111177457
http://www.legislation.gov.uk/id/ukia/2011/71,2011,71,
http://www.legislation.gov.uk/id/ukia/2011/557,2011,557,
http://www.legislation.gov.uk/id/ukia/2008/133,2008,133,http://www.legislation.gov.uk/id/uksi/2008/1467
http://www.legislation.gov.uk/id/ukia/2010/270,2010,270,
http://www.legislation.gov.uk/id/ukia/2015/141,2015,141,http://www.legislation.gov.uk/id/uksi/2015/576
http://www.legislation.gov.uk/id/ukia/2023/159,2023,159,http://www.legislation.gov.uk/id/uksi/2023/1228
http://www.legislation.gov.uk/id/ukia/2011/202,2011,202,
http://www.legislation.gov.uk/id/ukia/2010/65,2010,65,
http://www.legislation.gov.uk/id/ukia/2019/64,2019,64,http://www.legislation.gov.uk/id/uksi/2019/345
http://www.legislation.gov.uk/id/ukia/2009/18,2009,18,
http://www.legislation.gov.uk/id/ukia/2013/1119,2013,1119,http://www.legislation.gov.uk/id/uksi/2013/418
