en_uri,filename,en_type,en_title,en_date,legislation_uri,legislation_class,legislation_year,legislation_number,legislation_title
http://www.legislation.gov.uk/asp/2010/15/pdfs/aspen_20100015_en.pdf,aspen_20100015_en,Scottish Act Explanatory Note,Explanatory Note,2010-10-29,http://www.legislation.gov.uk/id/asp/2010/15,ScottishAct,2010,15,"Criminal Procedure (Legal Assistance, Detention and Appeals) (Scotland) Act 2010"
http://www.legislation.gov.uk/mwa/2009/1/pdfs/mwaen_20090001_we.pdf,mwaen_20090001_we,Welsh Measure Explanatory Note,Explanatory Note,2009-06-08,http://www.legislation.gov.uk/id/mwa/2009/1,WelshAssemblyMeasure,2009,1,Learning and Skills (Wales) Measure 2009
http://www.legislation.gov.uk/mwa/2009/1/pdfs/mwaen_20090001_mi.pdf,mwaen_20090001_mi,Welsh Measure Explanatory Note,Mixed Language Explanatory Note,2010-06-08,http://www.legislation.gov.uk/id/mwa/2009/1,WelshAssemblyMeasure,2009,1,Learning and Skills (Wales) Measure 2009
http://www.legislation.gov.uk/mwa/2009/1/pdfs/mwaen_20090001_en.pdf,mwaen_20090001_en,Welsh Measure Explanatory Note,Explanatory Note,2009-06-08,http://www.legislation.gov.uk/id/mwa/2009/1,WelshAssemblyMeasure,2009,1,Learning and Skills (Wales) Measure 2009
http://www.legislation.gov.uk/asp/2015/1/pdfs/aspen_20150001_en.pdf,aspen_20150001_en,Scottish Act Explanatory Note,Explanatory Note,2016-01-20,http://www.legislation.gov.uk/id/asp/2015/1,ScottishAct,2015,1,Food (Scotland) Act 2015
http://www.legislation.gov.uk/ukpga/2009/24/pdfs/ukpgaen_20090024_en.pdf,ukpgaen_20090024_en,UK Act Explanatory Note,Explanatory Note,2009-12-03,http://www.legislation.gov.uk/id/ukpga/2009/24,UnitedKingdomPublicGeneralAct,2009,24,Welfare Reform Act 2009
http://www.legislation.gov.uk/nia/2002/9/pdfs/niaen_20020009_en.pdf,niaen_20020009_en,NI Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/nia/2002/9,NorthernIrelandAct,2002,9,Health and Personal Social Services Act (Northern Ireland) 2002
http://www.legislation.gov.uk/ukpga/2021/25/pdfs/ukpgaen_20210025_en.pdf,ukpgaen_20210025_en,UK Act Explanatory Note,Explanatory Note,2021-05-17,http://www.legislation.gov.uk/id/ukpga/2021/25,UnitedKingdomPublicGeneralAct,2021,25,National Security and Investment Act 2021
http://www.legislation.gov.uk/anaw/2018/2/pdfs/anawen_20180002_mi.pdf,anawen_20180002_mi,Welsh Act Explanatory Note,Explanatory Note,2018-06-21,http://www.legislation.gov.uk/id/anaw/2018/2,WelshNationalAssemblyAct,2018,2,
http://www.legislation.gov.uk/anaw/2018/2/pdfs/anawen_20180002_en.pdf,anawen_20180002_en,Welsh Act Explanatory Note,Explanatory Note,2018-01-29,http://www.legislation.gov.uk/id/anaw/2018/2,WelshNationalAssemblyAct,2018,2,
http://www.legislation.gov.uk/anaw/2018/2/pdfs/anawen_20180002_we.pdf,anawen_20180002_we,Welsh Act Explanatory Note,Explanatory Note,2018-01-29,http://www.legislation.gov.uk/id/anaw/2018/2,WelshNationalAssemblyAct,2018,2,
http://www.legislation.gov.uk/ukpga/2010/36/pdfs/ukpgaen_20100036_en.pdf,ukpgaen_20100036_en,UK Act Explanatory Note,Explanatory Note,2010-12-24,http://www.legislation.gov.uk/id/ukpga/2010/36,UnitedKingdomPublicGeneralAct,2010,36,Savings Accounts and Health in Pregnancy Grant Act 2010
http://www.legislation.gov.uk/ukpga/2013/5/pdfs/ukpgaen_20130005_en.pdf,ukpgaen_20130005_en,UK Act Explanatory Note,Explanatory Note,2013-02-27,http://www.legislation.gov.uk/id/ukpga/2013/5,UnitedKingdomPublicGeneralAct,2013,5,European Union (Croatian Accession and Irish Protocol) Act 2013
http://www.legislation.gov.uk/mwa/2011/7/pdfs/mwaen_20110007_we.pdf,mwaen_20110007_we,Welsh Measure Explanatory Note,Explanatory Note,2011-05-12,http://www.legislation.gov.uk/id/mwa/2011/7,WelshAssemblyMeasure,2011,7,Education (Wales) Measure 2011
http://www.legislation.gov.uk/mwa/2011/7/pdfs/mwaen_20110007_mi.pdf,mwaen_20110007_mi,Welsh Measure Explanatory Note,Explanatory Note,2011-05-12,http://www.legislation.gov.uk/id/mwa/2011/7,WelshAssemblyMeasure,2011,7,Education (Wales) Measure 2011
http://www.legislation.gov.uk/mwa/2011/7/pdfs/mwaen_20110007_en.pdf,mwaen_20110007_en,Welsh Measure Explanatory Note,Explanatory Note,2011-05-12,http://www.legislation.gov.uk/id/mwa/2011/7,WelshAssemblyMeasure,2011,7,Education (Wales) Measure 2011
http://www.legislation.gov.uk/ukpga/2023/36/pdfs/ukpgaen_20230036_en.pdf,ukpgaen_20230036_en,UK Act Explanatory Note,Explanatory Note,2023-09-18,http://www.legislation.gov.uk/id/ukpga/2023/36,UnitedKingdomPublicGeneralAct,2023,36,Social Housing (Regulation) Act 2023
http://www.legislation.gov.uk/anaw/2013/5/pdfs/anawen_20130005_mi.pdf,anawen_20130005_mi,Welsh Act Explanatory Note,Explanatory Note,2014-03-24,http://www.legislation.gov.uk/id/anaw/2013/5,WelshNationalAssemblyAct,2013,5,Human Transplantation (Wales) Act 2013
http://www.legislation.gov.uk/anaw/2013/5/pdfs/anawen_20130005_we.pdf,anawen_20130005_we,Welsh Act Explanatory Note,Explanatory Note,2014-03-24,http://www.legislation.gov.uk/id/anaw/2013/5,WelshNationalAssemblyAct,2013,5,Human Transplantation (Wales) Act 2013
http://www.legislation.gov.uk/anaw/2013/5/pdfs/anawen_20130005_en.pdf,anawen_20130005_en,Welsh Act Explanatory Note,Explanatory Note,2014-03-24,http://www.legislation.gov.uk/id/anaw/2013/5,WelshNationalAssemblyAct,2013,5,Human Transplantation (Wales) Act 2013
http://www.legislation.gov.uk/ukpga/2008/20/pdfs/ukpgaen_20080020_en.pdf,ukpgaen_20080020_en,UK Act Explanatory Note,Explanatory Note,2010-09-02,http://www.legislation.gov.uk/id/ukpga/2008/20,UnitedKingdomPublicGeneralAct,2008,20,Health and Safety (Offences) Act 2008
http://www.legislation.gov.uk/asp/2022/8/pdfs/aspen_20220008_en.pdf,aspen_20220008_en,Scottish Act Explanatory Note,Explanatory Note,2022-09-23,http://www.legislation.gov.uk/id/asp/2022/8,ScottishAct,2022,8,Coronavirus (Recovery and Reform) (Scotland) Act 2022
http://www.legislation.gov.uk/ukpga/2020/21/pdfs/ukpgaen_20200021_en.pdf,ukpgaen_20200021_en,UK Act Explanatory Note,Explanatory Note,2020-12-08,http://www.legislation.gov.uk/id/ukpga/2020/21,UnitedKingdomPublicGeneralAct,2020,21,Agriculture Act 2020
http://www.legislation.gov.uk/asp/2014/7/pdfs/aspen_20140007_en.pdf,aspen_20140007_en,Scottish Act Explanatory Note,Explanatory Note,2014-08-28,http://www.legislation.gov.uk/id/asp/2014/7,ScottishAct,2014,7,City of Edinburgh Council (Leith Links and Surplus Fire Fund) Act 2014 
http://www.legislation.gov.uk/ukpga/2022/32/pdfs/ukpgaen_20220032_en.pdf,ukpgaen_20220032_en,UK Act Explanatory Note,Explanatory Note,2022-06-23,http://www.legislation.gov.uk/id/ukpga/2022/32,UnitedKingdomPublicGeneralAct,2022,32,"Police, Crime, Sentencing and Courts Act 2022"
http://www.legislation.gov.uk/asp/2007/10/pdfs/aspen_20070010_en.pdf,aspen_20070010_en,Scottish Act Explanatory Note,Explanatory Note,2008-02-06,http://www.legislation.gov.uk/id/asp/2007/10,ScottishAct,2007,10,Adult Support and Protection (Scotland) Act 2007
http://www.legislation.gov.uk/asp/2019/8/pdfs/aspen_20190008_en.pdf,aspen_20190008_en,Scottish Act Explanatory Note,Explanatory Note,2019-07-10,http://www.legislation.gov.uk/id/asp/2019/8,ScottishAct,2019,8,Vulnerable Witnesses (Criminal Evidence) (Scotland) Act 2019
http://www.legislation.gov.uk/ukpga/2020/5/pdfs/ukpgaen_20200005_en.pdf,ukpgaen_20200005_en,UK Act Explanatory Note,Explanatory Note,2020-05-26,http://www.legislation.gov.uk/id/ukpga/2020/5,UnitedKingdomPublicGeneralAct,2020,5,NHS Funding Act 2020
http://www.legislation.gov.uk/asp/2021/17/pdfs/aspen_20210017_en.pdf,aspen_20210017_en,Scottish Act Explanatory Note,Explanatory Note,2021-05-14,http://www.legislation.gov.uk/id/asp/2021/17,ScottishAct,2021,17,Tied Pubs (Scotland) Act 2021
http://www.legislation.gov.uk/ukpga/2011/17/pdfs/ukpgaen_20110017_en.pdf,ukpgaen_20110017_en,UK Act Explanatory Note,Explanatory Note,2011-11-11,http://www.legislation.gov.uk/id/ukpga/2011/17,UnitedKingdomPublicGeneralAct,2011,17,Coinage (Measurement) Act 2011
http://www.legislation.gov.uk/asp/2011/14/pdfs/aspen_20110014_en.pdf,aspen_20110014_en,Scottish Act Explanatory Note,Explanatory Note,2011-05-05,http://www.legislation.gov.uk/id/asp/2011/14,ScottishAct,2011,14,Private Rented Housing (Scotland) Act 2011
http://www.legislation.gov.uk/asp/2001/11/pdfs/aspen_20010011_en.pdf,aspen_20010011_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2001/11,ScottishAct,2001,11,Mortgage Rights (Scotland) Act 2001
http://www.legislation.gov.uk/ukpga/2006/4/pdfs/ukpgaen_20060004_en.pdf,ukpgaen_20060004_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/4,UnitedKingdomPublicGeneralAct,2006,4,Terrorism (Northern Ireland) Act 2006
http://www.legislation.gov.uk/ukpga/2010/13/pdfs/ukpgaen_20100013_en.pdf,ukpgaen_20100013_en,UK Act Explanatory Note,Explanatory Note,2010-05-07,http://www.legislation.gov.uk/id/ukpga/2010/13,UnitedKingdomPublicGeneralAct,2010,13,Finance Act 2010
http://www.legislation.gov.uk/ukpga/2023/13/pdfs/ukpgaen_20230013_en.pdf,ukpgaen_20230013_en,UK Act Explanatory Note,Explanatory Note,2023-08-23,http://www.legislation.gov.uk/id/ukpga/2023/13,UnitedKingdomPublicGeneralAct,2023,13,Employment (Allocation of Tips) Act 2023
http://www.legislation.gov.uk/nia/2021/5/pdfs/niaen_20210005_en.pdf,niaen_20210005_en,NI Act Explanatory Note,Explanatory Note,2021-08-12,http://www.legislation.gov.uk/id/nia/2021/5,NorthernIrelandAct,2021,5,Budget (No. 2) Act (Northern Ireland) 2021
http://www.legislation.gov.uk/asp/2018/12/pdfs/aspen_20180012_en.pdf,aspen_20180012_en,Scottish Act Explanatory Note,Explanatory Note,2020-01-28,http://www.legislation.gov.uk/id/asp/2018/12,ScottishAct,2018,12,Islands (Scotland) Act 2018
http://www.legislation.gov.uk/ukpga/2013/4/pdfs/ukpgaen_20130004_en.pdf,ukpgaen_20130004_en,UK Act Explanatory Note,Explanatory Note,2013-02-04,http://www.legislation.gov.uk/id/ukpga/2013/4,UnitedKingdomPublicGeneralAct,2013,4,Disabled Persons’ Parking Badges Act 2013
http://www.legislation.gov.uk/nia/2013/4/pdfs/niaen_20130004_en.pdf,niaen_20130004_en,NI Act Explanatory Note,Explanatory Note,2013-03-15,http://www.legislation.gov.uk/id/nia/2013/4,NorthernIrelandAct,2013,4,Budget Act (Northern Ireland) 2013
http://www.legislation.gov.uk/ukpga/2011/20/pdfs/ukpgaen_20110020_en.pdf,ukpgaen_20110020_en,UK Act Explanatory Note,Explanatory Note,2011-11-23,http://www.legislation.gov.uk/id/ukpga/2011/20,UnitedKingdomPublicGeneralAct,2011,20,Localism Act 2011
http://www.legislation.gov.uk/ukpga/2013/31/pdfs/ukpgaen_20130031_en.pdf,ukpgaen_20130031_en,UK Act Explanatory Note,Explanatory Note,2015-08-13,http://www.legislation.gov.uk/id/ukpga/2013/31,UnitedKingdomPublicGeneralAct,2013,31,High Speed Rail (Preparation) Act 2013
http://www.legislation.gov.uk/ukpga/2002/42/pdfs/ukpgaen_20020042_en.pdf,ukpgaen_20020042_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2002/42,UnitedKingdomPublicGeneralAct,2002,42,Animal Health Act 2002
http://www.legislation.gov.uk/asp/2020/1/pdfs/aspen_20200001_en.pdf,aspen_20200001_en,Scottish Act Explanatory Note,Explanatory Note,2021-05-13,http://www.legislation.gov.uk/id/asp/2020/1,ScottishAct,2020,1,UEFA European Championship (Scotland) Act 2020
http://www.legislation.gov.uk/asp/2002/10/pdfs/aspen_20020010_en.pdf,aspen_20020010_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2002/10,ScottishAct,2002,10,Fur Farming (Prohibition) (Scotland) Act 2002
http://www.legislation.gov.uk/asp/2025/2/pdfs/aspen_20250002_en.pdf,aspen_20250002_en,Scottish Act Explanatory Note,Explanatory Note,2025-03-12,http://www.legislation.gov.uk/id/asp/2025/2,ScottishAct,2025,2,Social Security (Amendment) (Scotland) Act 2025
http://www.legislation.gov.uk/ukpga/2015/16/pdfs/ukpgaen_20150016_en.pdf,ukpgaen_20150016_en,UK Act Explanatory Note,Explanatory Note,2015-04-10,http://www.legislation.gov.uk/id/ukpga/2015/16,UnitedKingdomPublicGeneralAct,2015,16,Specialist Printing Equipment and Materials (Offences) Act 2015
http://www.legislation.gov.uk/ukpga/2004/27/pdfs/ukpgaen_20040027_en.pdf,ukpgaen_20040027_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/27,UnitedKingdomPublicGeneralAct,2004,27,"Companies (Audit, Investigations and Community Enterprise) Act 2004"
http://www.legislation.gov.uk/ukpga/2006/38/pdfs/ukpgaen_20060038_en.pdf,ukpgaen_20060038_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/38,UnitedKingdomPublicGeneralAct,2006,38,Violent Crime Reduction Act 2006
http://www.legislation.gov.uk/ukpga/2006/3/pdfs/ukpgaen_20060003_en.pdf,ukpgaen_20060003_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/3,UnitedKingdomPublicGeneralAct,2006,3,Equality Act 2006
http://www.legislation.gov.uk/ukpga/2014/12/pdfs/ukpgaen_20140012_en.pdf,ukpgaen_20140012_en,UK Act Explanatory Note,Explanatory Note,2014-08-28,http://www.legislation.gov.uk/id/ukpga/2014/12,UnitedKingdomPublicGeneralAct,2014,12,"Anti-social Behaviour, Crime and Policing Act 2014"
http://www.legislation.gov.uk/asc/2024/4/pdfs/ascen_20240004_mi.pdf,ascen_20240004_mi,Scottish Church Act Explanatory Note,Explanatory Note,2024-06-28,http://www.legislation.gov.uk/id/asc/2024/4,WelshParliamentAct,2024,4,Senedd Cymru (Members and Elections) Act 2024
http://www.legislation.gov.uk/asc/2024/4/pdfs/ascen_20240004_we.pdf,ascen_20240004_we,Scottish Church Act Explanatory Note,Explanatory Note,2024-06-28,http://www.legislation.gov.uk/id/asc/2024/4,WelshParliamentAct,2024,4,Senedd Cymru (Members and Elections) Act 2024
http://www.legislation.gov.uk/asc/2024/4/pdfs/ascen_20240004_en.pdf,ascen_20240004_en,Scottish Church Act Explanatory Note,Explanatory Note,2024-06-28,http://www.legislation.gov.uk/id/asc/2024/4,WelshParliamentAct,2024,4,Senedd Cymru (Members and Elections) Act 2024
http://www.legislation.gov.uk/ukpga/2003/23/pdfs/ukpgaen_20030023_en.pdf,ukpgaen_20030023_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2003/23,UnitedKingdomPublicGeneralAct,2003,23,National Lottery (Funding of Endowments) Act 2003
http://www.legislation.gov.uk/ukpga/2003/9/pdfs/ukpgaen_20030009_en.pdf,ukpgaen_20030009_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2003/9,UnitedKingdomPublicGeneralAct,2003,9,Electricity (Miscellaneous Provisions) Act 2003
http://www.legislation.gov.uk/asp/2024/8/pdfs/aspen_20240008_en.pdf,aspen_20240008_en,Scottish Act Explanatory Note,Explanatory Note,2024-07-15,http://www.legislation.gov.uk/id/asp/2024/8,ScottishAct,2024,8,Visitor Levy (Scotland) Act 2024
http://www.legislation.gov.uk/asp/2011/6/pdfs/aspen_20110006_en.pdf,aspen_20110006_en,Scottish Act Explanatory Note,Explanatory Note,2012-02-03,http://www.legislation.gov.uk/id/asp/2011/6,ScottishAct,2011,6,Wildlife and Natural Environment (Scotland) Act 2011
http://www.legislation.gov.uk/ukpga/2018/34/pdfs/ukpgaen_20180034_en.pdf,ukpgaen_20180034_en,UK Act Explanatory Note,Explanatory Note,2019-01-02,http://www.legislation.gov.uk/id/ukpga/2018/34,UnitedKingdomPublicGeneralAct,2018,34,Homes (Fitness for Human Habitation) Act 2018
http://www.legislation.gov.uk/ukpga/2013/3/pdfs/ukpgaen_20130003_en.pdf,ukpgaen_20130003_en,UK Act Explanatory Note,Explanatory Note,2013-02-04,http://www.legislation.gov.uk/id/ukpga/2013/3,UnitedKingdomPublicGeneralAct,2013,3,Prevention of Social Housing Fraud Act 2013
http://www.legislation.gov.uk/asp/2016/7/pdfs/aspen_20160007_en.pdf,aspen_20160007_en,Scottish Act Explanatory Note,Explanatory Note,2016-03-10,http://www.legislation.gov.uk/id/asp/2016/7,ScottishAct,2016,7,Succession (Scotland) Act 2016
http://www.legislation.gov.uk/asp/2003/5/pdfs/aspen_20030005_en.pdf,aspen_20030005_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2003/5,ScottishAct,2003,5,Protection of Children (Scotland) Act 2003
http://www.legislation.gov.uk/nia/2016/12/pdfs/niaen_20160012_en.pdf,niaen_20160012_en,NI Act Explanatory Note,Explanatory Note,2016-04-14,http://www.legislation.gov.uk/id/nia/2016/12,NorthernIrelandAct,2016,12,Health and Social Care (Control of Data Processing) Act (Northern Ireland) 2016
http://www.legislation.gov.uk/ukpga/2007/19/pdfs/ukpgaen_20070019_en.pdf,ukpgaen_20070019_en,UK Act Explanatory Note,Explanatory Note,2008-01-31,http://www.legislation.gov.uk/id/ukpga/2007/19,UnitedKingdomPublicGeneralAct,2007,19,Corporate Manslaughter and Corporate Homicide Act 2007
http://www.legislation.gov.uk/asp/2008/6/pdfs/aspen_20080006_en.pdf,aspen_20080006_en,Scottish Act Explanatory Note,Explanatory Note,2008-11-11,http://www.legislation.gov.uk/id/asp/2008/6,ScottishAct,2008,6,Judiciary and Courts (Scotland) Act 2008
http://www.legislation.gov.uk/ukpga/2010/9/pdfs/ukpgaen_20100009_en.pdf,ukpgaen_20100009_en,UK Act Explanatory Note,Explanatory Note,2010-03-31,http://www.legislation.gov.uk/id/ukpga/2010/9,UnitedKingdomPublicGeneralAct,2010,9,Child Poverty Act 2010
http://www.legislation.gov.uk/ukpga/2004/30/pdfs/ukpgaen_20040030_en.pdf,ukpgaen_20040030_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/30,UnitedKingdomPublicGeneralAct,2004,30,Human Tissue Act 2004
http://www.legislation.gov.uk/ukpga/2017/30/pdfs/ukpgaen_20170030_en.pdf,ukpgaen_20170030_en,UK Act Explanatory Note,Explanatory Note,2017-07-20,http://www.legislation.gov.uk/id/ukpga/2017/30,UnitedKingdomPublicGeneralAct,2017,30,Digital Economy Act 2017
http://www.legislation.gov.uk/ukpga/2020/3/pdfs/ukpgaen_20200003_en.pdf,ukpgaen_20200003_en,UK Act Explanatory Note,Explanatory Note,2020-05-11,http://www.legislation.gov.uk/id/ukpga/2020/3,UnitedKingdomPublicGeneralAct,2020,3,Terrorist Offenders (Restriction of Early Release) Act 2020
http://www.legislation.gov.uk/nia/2010/13/pdfs/niaen_20100013_en.pdf,niaen_20100013_en,NI Act Explanatory Note,Explanatory Note,2010-08-19,http://www.legislation.gov.uk/id/nia/2010/13,NorthernIrelandAct,2010,13,Welfare Reform Act (Northern-Ireland) 2010
http://www.legislation.gov.uk/ukpga/2006/15/pdfs/ukpgaen_20060015_en.pdf,ukpgaen_20060015_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/15,UnitedKingdomPublicGeneralAct,2006,15,Identity Cards Act 2006
http://www.legislation.gov.uk/ukpga/2008/26/pdfs/ukpgaen_20080026_en.pdf,ukpgaen_20080026_en,UK Act Explanatory Note,Explanatory Note,2008-12-18,http://www.legislation.gov.uk/id/ukpga/2008/26,UnitedKingdomPublicGeneralAct,2008,26,Local Transport Act 2008
http://www.legislation.gov.uk/ukpga/2020/27/pdfs/ukpgaen_20200027_en.pdf,ukpgaen_20200027_en,UK Act Explanatory Note,Explanatory Note,2021-02-04,http://www.legislation.gov.uk/id/ukpga/2020/27,UnitedKingdomPublicGeneralAct,2020,27,United Kingdom Internal Market Act 2020
http://www.legislation.gov.uk/ukpga/2006/2/pdfs/ukpgaen_20060002_en.pdf,ukpgaen_20060002_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/2,UnitedKingdomPublicGeneralAct,2006,2,European Union (Accessions) Act 2006
http://www.legislation.gov.uk/ukpga/2005/11/pdfs/ukpgaen_20050011_en.pdf,ukpgaen_20050011_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2005/11,UnitedKingdomPublicGeneralAct,2005,11,Commissioners for Revenue and Customs Act 2005
http://www.legislation.gov.uk/nia/2010/3/pdfs/niaen_20100003_en.pdf,niaen_20100003_en,NI Act Explanatory Note,Explanatory Note,2010-02-23,http://www.legislation.gov.uk/id/nia/2010/3,NorthernIrelandAct,2010,3,Department of Justice Act (Northern Ireland) 2010
http://www.legislation.gov.uk/asp/2024/14/pdfs/aspen_20240014_en.pdf,aspen_20240014_en,Scottish Act Explanatory Note,Explanatory Note,2024-12-19,http://www.legislation.gov.uk/id/asp/2024/14,ScottishAct,2024,14,Aggregates Tax and Devolved Taxes Administration (Scotland) Act 2024
http://www.legislation.gov.uk/ukpga/2022/38/pdfs/ukpgaen_20220038_en.pdf,ukpgaen_20220038_en,UK Act Explanatory Note,Explanatory Note,2022-07-11,http://www.legislation.gov.uk/id/ukpga/2022/38,UnitedKingdomPublicGeneralAct,2022,38,Social Security (Additional Payments) Act 2022
